provincia,partido,localidad,población,adsl,cablemódem,dial_up,fibra_óptica,satelital,wireless,telefonía_fija,3g,4g,link,latitud,longitud
FORMOSA,Pirané,Pirané,20335,--,--,--,SI,SI,SI,--,SI,SI,34056040,-25,-59
FORMOSA,Pirané,Villa Kilómetro 213,4675,--,--,--,SI,--,SI,SI,--,--,34056050,-26,-59
FORMOSA,Ramón Lista,El Potrillo,3371,--,--,--,--,--,SI,--,--,SI,34063010,-23,-62
FORMOSA,Ramón Lista,El Quebracho,415,--,--,--,--,--,SI,--,--,--,34063030,-23,-61
FORMOSA,Ramón Lista,General Mosconi,1902,--,--,--,SI,SI,SI,SI,--,SI,34063020,-23,-62
JUJUY,Cochinoca,Abdón Castro Tolay,279,--,--,--,--,--,--,--,--,--,38007010,-23,-66
JUJUY,Cochinoca,Abra Pampa,8705,--,--,--,--,SI,SI,SI,--,SI,38007020,-22,-65
JUJUY,Cochinoca,Abralaite,56,--,--,--,--,--,--,--,--,--,38007030,-23,-65
JUJUY,Cochinoca,Agua de Castilla,96,--,--,--,--,--,--,--,--,--,38007035,-23,-65
JUJUY,Cochinoca,Casabindo,118,--,--,--,--,--,--,--,--,--,38007040,-22,-66
JUJUY,Cochinoca,Cochinoca,67,--,--,--,--,--,--,--,--,--,38007050,-22,-65
JUJUY,Cochinoca,La Redonda,45,--,--,--,--,--,--,--,--,--,38007055,-22,-65
JUJUY,Cochinoca,Puesto del Marquéz,255,--,--,--,SI,--,--,--,--,--,38007060,-22,-65
JUJUY,Cochinoca,Quebraleña,53,--,--,--,--,--,--,--,--,--,38007063,-23,-65
JUJUY,Cochinoca,Quera,34,--,--,--,--,--,--,--,--,--,38007067,-23,-65
JUJUY,Cochinoca,Rinconadillas,189,--,--,--,--,--,--,--,--,--,38007070,-23,-65
JUJUY,Cochinoca,San Francisco de Alfarcito,169,--,--,--,--,--,--,--,--,--,38007080,-23,-65
JUJUY,Cochinoca,Santa Ana de la Puna,41,--,--,--,--,--,--,--,--,--,38007085,-23,-66
JUJUY,Cochinoca,Santuario de Tres Pozos,152,--,--,--,--,--,--,--,--,--,38007090,-23,-65
