año,trimestre,provincia,otros,"0,256_mbps","0,5_mbps","0,512_mbps","0,75_mbps",1_mbps,2_mbps,3_mbps,"3,5_mbps",4_mbps,5_mbps,6_mbps,7_mbps,8_mbps,9_mbps,10_mbps,11_mbps,12_mbps,15_mbps,16_mbps,18_mbps,20_mbps,24_mbps,25_mbps,30_mbps,35_mbps,40_mbps,50_mbps,60_mbps,100_mbps,120_mbps,150_mbps,200_mbps,300_mbps,500_mbps,1000_mbps
2019,4,Chubut,4121,8,66,84,4,929,7729,5601,73,1107,328,53638,0,189,2995,9761,0,6718,896,0,0,1,0,1240,0,0,0,613,0,1,0,0,0,0,0,0
2019,4,Córdoba,10350,2,81,59,0,19943,11049,57783,5244,13512,15910,109313,4121,3656,1827,108628,1,31005,18342,17,19311,40646,0,101672,12439,2,52,180882,2,37071,0,16,18,3399,284,3
2019,4,Corrientes,4995,0,10,62,0,6157,710,9907,0,968,1335,15978,0,309,0,20311,0,19006,2308,0,1077,4976,0,4963,5018,0,0,10999,0,3599,0,0,0,505,0,0
2019,4,Entre Ríos,14178,1,19,27,0,8407,4231,20063,2188,2778,2766,47770,85,88,0,44338,0,30568,5053,0,3009,4332,0,11858,7118,0,0,23695,0,5665,0,1,0,403,0,0
2019,4,Formosa,243,0,1110,17,191,2077,1498,10203,22,2978,1408,6420,2,0,0,6317,0,467,692,0,792,4837,0,1381,385,0,0,4502,0,1155,0,0,0,14,0,0
2019,4,Jujuy,14122,0,27,28,0,7300,4950,7756,0,2394,540,9980,0,0,1,9631,0,22759,841,0,0,3164,0,1,101,0,0,2531,0,2733,0,1,0,9,10,0
2019,4,La Pampa,1566,1,236,56,313,3308,6989,10727,0,5091,5317,45315,6,1,0,6893,0,81,1411,0,5,454,0,446,841,1,0,1260,1,1,5,64,0,0,0,0
2019,4,La Rioja,0,0,9,12,0,716,0,1385,31584,0,0,4161,0,0,0,5045,0,0,4236,0,0,527,0,0,22,0,0,80,0,1225,0,0,0,0,0,0
2019,4,Mendoza,6901,1,708,37,9,2172,2307,5069,14,984,3,134590,0,87,10897,1971,0,13923,97,0,0,1217,479,5,1681,0,0,1908,0,564,0,0,0,61,19,0
2019,4,Misiones,11508,0,47,24,0,3486,514,16098,0,449,1236,17881,1,5,0,20834,0,18400,2650,0,1226,5029,0,6986,8640,0,0,16366,0,3921,0,0,0,388,0,0
2019,4,Neuquén,0,0,45,173,1,802,3614,9226,6938,222,8531,28037,181,2899,0,1359,0,3399,141,0,3446,371,0,11881,178,0,0,27256,0,6868,0,0,0,877,0,0
2019,4,Río Negro,17019,0,47,67,0,1267,4274,7691,283,869,5556,51907,0,232,51,2514,0,1822,22,0,2525,4189,0,6849,119,0,11,16465,0,3353,0,1,0,7,0,0
2019,4,Salta,7120,0,69,80,1,2808,1756,12711,1,4018,46,20819,0,16,0,67640,0,4129,3219,0,74,7947,0,9408,4762,0,0,19535,0,6093,0,0,0,130,63,0
2019,4,San Juan,1246,0,22,26,1,663,798,3910,0,265,36,54954,0,0,1483,111,0,1234,43,0,0,15,0,32,8,0,0,80,0,47,0,0,0,0,0,0
2019,4,San Luis,36287,0,57,48,0,386,564,839,2,621,4,9485,0,149,4007,8,0,518,0,0,0,7,0,55210,6,0,0,0,0,3,0,0,0,0,0,0
2019,4,Santa Cruz,350,3,25,39,0,5414,2349,6223,0,611,5915,11856,0,1,314,4031,0,2065,90,0,0,69,0,0,7,0,7,0,0,1,0,0,0,0,0,0
2019,4,Santa Fe,27472,102,323,273,0,19145,10108,60421,57,9760,16634,113746,1500,3067,1274,184823,0,46876,15340,139,9227,41945,0,64176,6822,3,3,102938,1,30121,1,510,0,1424,31,0
2019,4,Santiago Del Estero,5017,0,39,94,908,1731,1050,13101,0,693,4,18025,852,0,0,55457,0,1224,890,0,0,1642,0,0,105,0,12,1184,0,1252,0,0,0,0,1,0
2019,4,Tierra Del Fuego,7789,0,6,5,0,105,0,757,1,2704,204,19822,0,3771,15,1264,0,1578,159,0,56,55,0,115,24,0,0,1962,0,0,0,0,0,0,0,0
2019,4,Tucumán,0,0,19,36,0,4002,388,11771,2890,10,14,35469,4,3,0,52010,2,181,3076,1,0,25656,0,0,6405,0,0,29514,0,26273,0,0,0,831,88,0
2019,3,Buenos Aires,30844,17,238902,1,27602,33499,27450,92105,67187,19428,41131,1168968,647,14661,82,207422,4,121564,10625,0,76846,51361,8,464535,18144,1,556,1067147,20,163198,2,14,5,14214,1,161
2019,3,Capital Federal,0,30,75,0,15,6116,472,10973,70,1541,2048,248836,18,24,3,120879,5,49401,5520,5,60416,22664,0,241434,17162,10,118,515292,16,108687,5,6334,2584,18807,147,73
2019,3,Catamarca,2169,0,34,0,0,1056,242,3911,0,0,48,9235,112,0,1811,7362,0,393,1024,0,0,4916,0,0,72,0,0,15,0,0,0,0,0,0,0,0
2019,3,Chaco,9141,0,69,0,0,3013,962,6967,1184,6163,13,15678,1,10034,1,18162,0,2973,2889,0,1171,6303,0,12549,438,509,0,11914,0,3706,0,0,0,511,0,0
2019,3,Chubut,3353,8,66,0,4,1088,8472,6199,73,1114,349,46221,137,181,3442,9273,0,6445,699,0,0,27,0,1240,0,0,0,613,0,1,0,0,0,0,0,0
2019,3,Córdoba,8065,2,81,0,0,20240,16835,52343,9171,11864,22165,113357,3606,3122,14,99909,1,46083,17244,19,17166,37956,2,135131,11122,2,51,122832,2,31428,0,31,18,2516,0,1
2019,3,Corrientes,6883,0,10,0,0,6341,710,10072,0,7094,1335,17276,0,11068,0,18560,0,1713,2619,0,1099,4917,0,10143,245,538,0,8535,0,3064,0,0,0,401,0,0
2019,3,Entre Ríos,16895,1,18,0,0,8601,4277,20593,2188,12776,4568,51099,207,16470,0,39484,0,4872,5399,0,2473,4320,0,20932,284,349,0,16888,0,5059,0,1,0,294,0,0
2019,3,Formosa,100,0,1110,0,191,2173,1499,9909,1201,2978,237,6797,2,0,0,6047,0,1089,784,0,487,4757,0,1877,385,0,0,3498,0,944,0,0,0,1,0,0
2019,3,Jujuy,14140,0,27,0,0,7248,4928,6992,0,2394,253,10792,0,0,1,9239,0,22759,989,0,0,3087,0,1,55,0,0,1151,0,2517,0,1,0,0,0,0
2019,3,La Pampa,1620,1,236,0,313,7743,6698,21505,0,2300,5242,35337,0,2,0,5920,0,81,1223,0,0,307,0,585,774,1,0,860,1,0,5,64,0,0,0,0
2019,3,La Rioja,0,0,9,0,0,789,0,1519,31588,0,0,4770,0,0,0,4786,0,0,4320,0,0,567,0,0,22,0,0,47,0,1260,0,0,0,0,0,0
2019,3,Mendoza,1563,1,20,0,9,2483,3099,23081,15,49,2828,176526,1752,15,763,428,0,9346,107,0,0,640,274,99,900,0,2,221,0,108,0,8,0,0,0,0
2019,3,Misiones,14990,0,47,0,0,3927,453,16201,0,4752,1006,19119,0,9863,0,19512,0,2210,2985,0,1174,4887,0,15675,432,103,0,12808,0,3447,0,0,0,270,0,0
2019,3,Neuquén,645,0,45,0,1,6458,6455,6614,6938,137,8387,30177,181,3127,0,1278,0,5136,141,1,3407,912,0,16675,256,0,0,21026,0,6158,0,0,0,727,0,0
2019,3,Río Negro,17771,0,47,0,0,2043,4781,5619,283,586,5121,70236,0,90,62,2196,0,3026,22,0,2485,4246,0,10055,148,0,8,12081,0,2955,0,2,0,0,0,0
2019,3,Salta,7412,0,49,0,1,2844,1619,12263,1,3946,21,23365,0,4,0,62226,0,5285,3665,0,6,5353,0,11109,309,0,0,8796,0,3561,0,0,0,0,0,0
2019,3,San Juan,909,0,22,0,1,670,796,4534,0,265,41,62179,243,0,1886,116,0,1137,43,0,0,87,0,33,8,0,0,81,0,47,0,0,0,0,0,0
2019,3,San Luis,36073,0,57,0,0,391,564,1566,2,621,150,15449,123,149,4833,8,0,404,0,0,0,63,0,62238,6,0,0,0,0,3,0,0,0,0,0,0
2019,3,Santa Cruz,540,3,25,0,0,5469,2346,7176,0,612,5163,10930,134,2,673,3663,0,754,66,0,0,383,0,20,7,0,3,0,0,1,0,0,0,0,0,0
2019,3,Santa Fe,27895,102,321,217,2928,19423,9874,58291,5834,17053,15606,121575,1535,12374,1430,177947,0,41392,16120,139,8321,41096,0,80514,3819,458,3,68372,1,26046,1,509,0,1034,0,0
2019,3,Santiago Del Estero,35001,0,39,0,908,1865,1116,14507,0,693,4,18293,831,0,0,54341,0,1006,1041,0,0,1565,0,0,86,0,12,664,0,1159,0,1,0,0,0,0
2019,3,Tierra Del Fuego,9678,0,6,0,0,119,0,856,1,2834,179,28158,0,3212,14,1466,0,1482,160,0,25,89,0,48,34,0,6,218,0,2,0,0,0,0,0,0
2019,3,Tucumán,0,0,16,0,0,3954,382,13093,2890,10,14,50497,45,3,0,47645,2,218,3630,1,0,20503,0,0,843,0,0,3782,0,16602,0,0,0,0,0,0
2019,2,Buenos Aires,43438,0,199768,0,28033,35018,25523,97673,67187,17188,41872,1170617,2299,10389,82,205015,6,326980,11424,0,49607,50539,3,482033,19355,1,500,848879,2,131569,2,10,3,3814,0,101
2019,2,Capital Federal,0,0,74,0,15,6990,1390,12416,70,1018,6799,253699,25,40,7,124015,9,198327,6540,3,11363,23446,1,280548,15612,8,24,378172,10,93525,4,34,4,4144,1,47
2019,2,Catamarca,2151,0,34,0,0,1284,151,4492,0,0,311,10436,112,0,1811,6747,0,393,1202,0,0,4454,0,0,34,0,0,10,0,0,0,0,0,0,0,0
2019,2,Chaco,1492,0,69,0,0,3376,485,7017,1184,6091,4620,17098,1,10034,1,16395,0,7109,3237,0,253,6190,0,14765,583,509,336,6049,0,2741,0,0,0,169,0,0
2019,2,Chubut,4500,0,66,0,4,4013,3839,4218,73,1182,349,59306,137,191,3442,6279,0,769,699,0,0,27,0,72,2,0,0,164,0,1,0,0,0,0,0,0
2019,2,Córdoba,8938,0,81,0,922,21180,15376,52686,19881,12803,12050,121694,3254,2959,14,94285,2,98357,16687,16,4722,37666,2,160216,9949,0,50,48753,0,26341,0,21,0,872,0,0
2019,2,Corrientes,6080,0,10,0,0,6423,669,10326,0,6995,519,18504,0,10896,0,16878,0,5292,2930,0,251,4641,0,11730,198,538,0,3897,0,2472,0,0,0,76,0,0
2019,2,Entre Ríos,17206,0,18,0,0,9944,2606,20490,2188,12689,4100,54575,207,16393,0,35716,0,12956,5833,0,325,4082,0,23968,253,349,0,6247,0,3975,0,1,0,38,0,0
2019,2,Formosa,100,0,1110,0,191,2381,1515,10629,1201,2979,344,7621,2,0,0,5397,0,2930,883,0,11,4560,0,2236,403,0,0,1672,0,586,0,0,0,0,0,0
2019,2,Jujuy,21765,0,27,0,0,2539,4885,7417,0,1,455,11876,0,0,1,8440,0,22759,1151,0,0,2790,0,1,26,0,0,301,0,2296,0,1,0,0,0,0
2019,2,La Pampa,2661,0,236,0,313,8011,6552,22031,0,1901,5243,34644,0,2,0,5189,0,116,1058,0,2,190,0,693,752,1,0,546,1,2,5,64,0,0,0,0
2019,2,La Rioja,0,0,9,0,0,926,2,1779,31589,0,94,5440,0,0,0,4297,0,0,4407,0,0,450,0,0,13,0,0,22,0,1276,0,0,0,0,0,0
2019,2,Mendoza,0,0,20,0,11,2995,5082,23020,15,247,2829,173488,1752,15,763,441,0,9346,110,0,0,636,274,99,893,0,2,153,0,61,0,8,0,0,0,0
2019,2,Misiones,12206,0,47,0,0,4268,259,16924,0,4349,1628,20567,0,9858,0,17527,0,7575,3224,0,254,4355,0,18484,398,103,0,5282,0,2700,0,0,0,22,0,0
2019,2,Neuquén,422,0,302,0,357,3081,873,3459,14139,116,8079,34710,0,2979,0,1709,0,15862,6,0,702,748,0,20974,245,0,0,8827,0,5117,0,0,0,179,0,0
2019,2,Río Negro,18519,0,384,0,96,1557,4370,5125,1049,565,3930,71028,0,90,62,2049,0,9603,22,0,355,311,0,12290,144,0,8,4650,0,2220,0,2,0,0,0,0
2019,2,Salta,7585,0,49,0,1,3308,1523,12883,1,3738,13219,25939,6917,0,0,30006,0,7010,4135,0,0,5816,0,13644,415,0,1,3947,0,2513,0,0,0,0,0,0
2019,2,San Juan,6119,0,22,0,1,220,0,1036,0,0,6,59863,243,0,1886,48,0,704,0,0,0,81,0,1,6,0,0,1,0,3,0,0,0,0,0,0
2019,2,San Luis,37977,0,57,0,0,114,0,766,2,311,150,15334,123,0,4833,8,0,404,0,0,0,63,0,57232,6,0,0,0,0,3,0,0,0,0,0,0
2019,2,Santa Cruz,0,0,25,0,0,128,3,5988,0,611,5162,13053,134,2,673,2997,0,754,66,0,0,382,0,20,8,0,3,0,0,1,0,0,0,0,0,0
2019,2,Santa Fe,22323,0,321,0,2928,20600,9844,58602,6213,16792,17139,176433,1538,11985,1428,110225,0,68392,17496,139,2598,41115,0,96428,3711,458,2,27898,0,20075,1,501,0,273,0,0
2019,2,Santiago Del Estero,34501,0,39,0,908,2004,1117,14930,0,693,26303,19145,11964,0,0,9398,0,1006,1206,0,0,1529,0,0,108,0,12,202,0,990,0,1,0,0,0,0
2019,2,Tierra Del Fuego,0,0,6,0,0,123,0,887,1,2932,163,37841,0,2685,14,1542,0,1416,23,0,29,105,0,20,76,0,6,24,0,2,0,0,0,0,0,0
2019,2,Tucumán,0,0,16,0,0,4491,384,14320,2890,10,608,56345,45,3,0,44248,2,218,4290,1,0,19780,0,0,628,0,0,1496,0,16897,0,0,0,0,0,0
2019,1,Buenos Aires,6369,0,162513,0,29165,43131,38585,100919,72976,12477,27087,1177920,574,10151,82,191704,6,448395,51715,0,25701,50608,3,371475,205840,1,462,605950,2,97074,2,877,0,0,0,0
2019,1,Capital Federal,0,0,74,0,15,7402,1423,14081,84,1019,6905,260275,25,82,7,130893,9,276724,8426,3,19542,25415,1,251662,114056,8,23,212857,10,69971,4,572,0,0,0,0
2019,1,Catamarca,2151,0,34,0,0,1708,6,7065,0,0,342,11348,221,0,0,6222,0,297,1586,0,0,3723,0,0,29,0,0,7,0,0,0,0,0,0,0,0
2019,1,Chaco,1035,0,69,0,0,3801,486,7710,1184,6091,4635,18613,1,10034,0,15597,0,8398,4108,0,386,6073,0,11794,599,509,336,3697,0,1726,0,0,0,0,0,0
2019,1,Chubut,0,0,66,0,4,3934,3377,4090,73,1134,342,62061,134,177,0,6260,0,598,163,0,0,26,0,72,2,0,0,164,0,1,0,0,0,0,0,0
2019,1,Córdoba,6806,0,81,0,994,19409,13585,51551,25913,13089,11574,127057,3052,3132,0,90813,2,134465,21281,0,7564,37368,2,118534,9437,0,2,32271,0,18407,0,21,0,0,0,0
2019,1,Corrientes,0,0,10,0,0,6470,451,10687,0,6995,424,19845,0,10759,0,15803,0,7256,3495,0,386,4361,0,9561,127,538,0,2894,0,1461,0,0,0,0,0,0
2019,1,Entre Ríos,12142,0,18,0,0,9217,2426,23795,2188,19847,4058,54699,185,16394,0,33489,0,17168,7270,0,542,3977,0,17968,178,349,0,4546,0,2669,0,1,0,0,0,0
2019,1,Formosa,0,0,1110,0,191,2832,985,10601,1201,2980,312,7006,2,0,0,5299,0,3551,1128,0,16,4332,0,1498,601,0,0,1446,0,208,0,0,0,0,0,0
2019,1,Jujuy,37162,0,27,0,106,2711,2542,12499,2229,1,309,13147,0,0,1,7810,0,1,1527,0,0,2493,0,1,29,0,0,12,0,1126,0,1,0,0,0,0
2019,1,La Pampa,698,0,236,0,313,8014,6551,25965,0,531,5135,32356,0,2,0,4464,0,186,781,0,3,91,0,631,723,1,2,325,0,3,3,51,0,0,0,0
2019,1,La Rioja,0,0,9,0,0,1169,3,2109,31589,0,103,6481,0,0,0,4088,0,0,4693,0,0,523,0,0,17,0,0,5,0,864,0,0,0,0,0,0
2019,1,Mendoza,0,0,20,0,11,1775,4580,26041,15,246,2981,171520,1635,22,763,417,0,4984,119,0,0,599,1,97,23,0,2,112,0,11,0,3,0,0,0,0
2019,1,Misiones,7654,0,47,0,0,5946,163,17906,0,4349,1558,21290,0,9858,0,16032,0,10771,4010,0,398,3932,0,16188,364,103,0,3510,0,1532,0,0,0,0,0,0
2019,1,Neuquén,6105,0,1328,0,357,2698,845,1104,15162,111,355,34783,0,98,0,1683,0,20184,6,0,1027,235,0,16963,181,0,0,7384,0,3633,0,0,0,0,0,0
2019,1,Río Negro,3719,0,384,0,96,1487,3991,4396,1049,2039,3777,69593,0,90,0,1947,0,12775,22,0,525,293,0,9503,91,0,8,3532,0,1507,0,2,0,0,0,0
2019,1,Salta,1,0,49,0,1,4231,1977,14745,1,200,13232,29089,6917,0,0,29556,0,11504,5189,0,0,6217,0,10493,368,0,1,1285,0,956,0,0,0,0,0,0
2019,1,San Juan,560,0,22,0,1,228,0,4402,0,0,6,57972,225,3,0,38,0,448,0,0,0,72,0,1,2,0,0,1,0,1,0,0,0,0,0,0
2019,1,San Luis,23577,0,57,0,0,120,0,3295,2,284,362,17437,118,10,0,53086,0,286,0,0,0,59,0,1,7,0,0,0,0,0,0,0,0,0,0,0
2019,1,Santa Cruz,0,0,25,0,0,128,3,7305,0,0,1611,13071,138,3,0,2590,0,255,66,0,0,381,0,20,6,0,3,0,0,1,0,0,0,0,0,0
2019,1,Santa Fe,18591,0,333,0,2928,26422,11800,70777,7825,11997,14259,180140,838,21456,10,100655,0,88056,22153,139,4100,38763,0,71654,2905,458,2,21346,0,13548,1,501,0,0,0,0
2019,1,Santiago Del Estero,0,0,39,0,908,2464,1003,16201,0,6,26314,19371,11893,0,0,8798,0,877,1587,0,0,1495,0,0,85,0,0,36,0,458,0,0,0,0,0,0
2019,1,Tierra Del Fuego,0,0,6,0,0,131,0,958,1,5,153,37734,0,1953,5,1665,0,496,24,0,0,121,0,19,61,0,5,24,0,0,0,0,0,0,0,0
2019,1,Tucumán,0,0,16,0,0,5188,280,16326,2890,10,604,62130,46,3,0,42828,2,167,5679,1,0,20361,0,0,847,0,0,377,0,14461,0,0,0,0,0,0
2018,4,Buenos Aires,19125,0,134673,0,30370,43391,37528,101980,78880,12477,14313,1177285,466,10148,82,183730,6,448354,51762,0,25701,51853,3,371447,579019,1,428,185927,2,77268,2,357,0,0,0,0
2018,4,Capital Federal,0,0,74,0,15,7373,1412,14058,92,1051,6395,260273,24,81,5,143199,5,276724,8424,3,19542,25797,1,249810,187857,7,23,121553,8,64869,6,325,0,0,0,0
2018,4,Catamarca,2003,0,34,0,0,1669,6,6703,0,0,296,10950,206,0,0,6219,0,109,1632,0,0,3720,0,0,29,0,0,7,0,0,0,0,0,0,0,0
2018,4,Chaco,0,0,69,0,0,3405,486,7698,1184,6091,4635,16343,1,10034,0,15598,0,8398,4108,0,386,6073,0,11794,599,509,336,3697,0,1726,0,0,0,0,0,0
2018,4,Chubut,1144,0,66,0,4,3913,3357,2639,73,374,251,59367,42,157,0,6016,0,453,62,0,0,16,0,219,404,0,0,164,0,1,0,0,0,0,0,0
2018,4,Córdoba,8903,0,81,0,1429,22673,5490,51962,25805,12657,11344,121217,3021,2054,0,92202,2,134373,21582,0,7564,38118,2,118532,9528,0,2,30355,0,18416,0,21,0,0,0,0
2018,4,Corrientes,0,0,10,0,0,6438,451,9887,0,6995,224,19819,0,10759,0,15803,0,7256,3495,0,386,4361,0,9561,127,538,0,2894,0,1461,0,0,0,0,0,0
2018,4,Entre Ríos,13693,0,18,0,0,8769,2220,20136,2188,19107,3117,48012,122,16386,1,33518,0,17167,7290,0,542,4003,0,17968,178,349,0,4544,0,2668,0,0,0,0,0,0
2018,4,Formosa,0,0,1110,0,191,2883,1000,10464,1201,2979,312,7006,2,0,0,5283,0,3551,1128,0,16,4332,0,1498,594,0,0,1446,0,208,0,0,0,0,0,0
2018,4,Jujuy,43573,0,27,0,106,2697,2542,12499,2229,1,309,13147,0,0,1,7810,0,1,1527,0,0,2493,0,1,29,0,0,12,0,1126,0,1,0,0,0,0
2018,4,La Pampa,923,0,241,0,5355,2372,6453,12465,32968,501,5135,12986,0,3400,0,261,0,186,776,0,3,13,0,1328,0,1,2,190,0,3,3,51,0,0,0,0
2018,4,La Rioja,3,0,9,0,0,1164,3,2109,31589,0,103,6481,0,0,0,4088,0,0,4693,0,0,523,0,0,17,0,0,5,0,864,0,0,0,0,0,0
2018,4,Mendoza,0,0,20,0,11,1452,4182,25165,15,238,1752,166098,1337,18,763,376,0,2337,1888,0,0,501,1,6,22,0,2,113,0,5,0,1,0,0,0,0
2018,4,Misiones,0,0,47,0,0,5981,163,17989,0,4349,1558,19208,0,9858,0,16161,0,10771,4064,0,398,3993,0,16188,378,103,0,3510,0,1532,0,0,0,0,0,0
2018,4,Neuquén,6287,0,1328,0,357,2687,818,1085,15162,110,355,34783,0,98,0,1683,0,20184,6,0,1027,235,0,16963,181,0,0,7384,0,3632,0,0,0,0,0,0
2018,4,Río Negro,3094,0,384,0,96,1129,4217,7095,1049,2039,3760,65252,0,90,0,553,0,12748,40,0,525,127,0,9505,91,0,2,3532,0,1507,0,2,0,0,0,0
2018,4,Salta,0,0,49,0,1,3658,1858,14204,1,200,13232,28997,6917,0,0,29448,0,11504,5189,0,0,6217,0,10493,368,0,1,1285,0,956,0,0,0,0,0,0
2018,4,San Juan,606,0,22,0,1,1464,0,4230,0,0,3,55578,175,3,0,2,0,260,0,0,0,52,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018,4,San Luis,23635,0,57,0,0,109,0,2811,2,284,257,15810,86,10,0,53087,0,75,0,0,0,44,0,1,63,0,0,0,0,0,0,0,0,0,0,0
2018,4,Santa Cruz,531,0,25,0,0,115,143,7777,0,0,1611,13576,122,3,0,654,0,79,66,0,0,61,0,0,1,0,3,0,0,1,0,0,0,0,0,0
2018,4,Santa Fe,28450,0,335,0,2928,28469,9830,70912,7879,11254,8253,168173,830,21189,0,98990,0,87567,21916,0,4100,38455,0,71585,2831,458,3,21261,1,13558,0,501,0,0,0,0
2018,4,Santiago Del Estero,326,0,39,0,908,2342,1011,18440,0,6,26312,15578,11613,0,0,8514,0,654,1587,0,0,1445,0,0,77,0,0,29,0,454,0,0,0,0,0,0
2018,4,Tierra Del Fuego,0,0,6,0,0,27,0,264,1,5,0,29649,0,6268,0,55,0,9746,0,0,0,148,0,0,24,0,3,10,0,0,0,0,0,0,0,0
2018,4,Tucumán,92,0,16,0,0,5244,298,16372,2890,10,612,61907,29,3,0,42734,2,72,5679,1,0,20357,0,0,847,0,0,377,0,14461,0,0,0,0,0,0
2018,3,Buenos Aires,120987,0,991,0,30986,49473,44241,98158,82470,9242,10818,1200804,2021,10220,89,178475,6,501638,53027,0,31791,49625,2,318906,580007,1,349,175039,1,60543,2,357,0,0,0,0
2018,3,Capital Federal,0,0,73,0,15,8478,1504,15555,234,1051,6453,263122,21,91,5,147136,5,308302,9568,3,24348,26450,1,223746,191289,7,21,113000,8,51660,6,325,0,0,0,0
2018,3,Catamarca,2004,0,34,0,1,1993,6,7180,0,0,300,10989,206,0,0,6152,0,109,1863,0,0,3348,0,0,34,0,0,7,0,0,0,0,0,0,0,0
2018,3,Chaco,1035,0,70,0,0,3503,225,7894,1184,6427,4637,15055,0,9529,0,15387,0,9354,4542,0,450,5989,0,10410,675,516,336,3438,0,1271,0,0,0,0,0,0
2018,3,Chubut,1142,0,67,0,5,3946,3261,2253,74,317,223,84968,42,127,0,5993,0,453,62,0,0,16,0,219,404,0,0,164,0,0,0,0,0,0,0,0
2018,3,Córdoba,8996,0,81,0,2052,22715,6466,49305,28113,11687,9681,119219,2170,1327,0,92875,2,150347,23486,0,9377,38772,11,99190,10143,0,0,25921,0,13897,0,19,0,0,0,0
2018,3,Corrientes,0,0,11,0,0,6754,1786,8841,1,7393,241,20099,0,9394,0,15559,0,8121,3799,0,473,4208,0,8181,176,509,0,2687,0,1089,0,1,0,0,0,0
2018,3,Entre Ríos,546,0,18,0,1,9047,5629,16554,2189,21783,1322,48618,0,14468,1,31182,0,18653,8069,0,650,3981,0,14889,222,344,0,4223,0,2156,0,3,0,0,0,0
2018,3,Formosa,8,0,1110,0,191,3174,875,10547,1201,2980,167,6854,2,0,0,5257,0,3848,1218,0,18,4252,0,1112,617,0,0,1389,0,45,0,0,0,0,0,0
2018,3,Jujuy,38,0,345,0,741,2279,3,8985,7632,0,209,12219,0,0,0,7756,0,0,1717,0,0,2349,0,0,39,0,0,10,0,612,0,1,0,0,0,0
2018,3,La Pampa,780,0,242,0,5777,2640,6050,11838,32697,395,5084,12443,0,3056,0,97,0,251,651,0,3,12,0,1188,1,0,5,147,2,3,0,29,0,0,0,0
2018,3,La Rioja,3,0,9,0,1,1290,3,2250,31590,0,104,6700,0,0,0,4138,0,0,4862,0,0,563,0,0,20,0,0,2,0,337,0,0,0,0,0,0
2018,3,Mendoza,0,0,20,0,13,1512,2234,24977,93,238,1722,168861,1337,18,763,358,0,2337,1890,0,0,500,1,6,30,0,2,113,0,2,0,1,0,0,0,0
2018,3,Misiones,0,0,48,0,0,5749,163,12154,0,4728,1557,18463,0,8675,0,16072,0,12298,4620,3,483,3808,0,14229,445,99,0,3250,0,1179,0,0,0,0,0,0
2018,3,Neuquén,6888,0,1396,0,491,1753,275,386,16298,104,118,38641,0,85,0,1562,0,22355,6,0,1235,189,0,14984,243,0,0,6924,0,2785,0,0,0,0,0,0
2018,3,Río Negro,3707,0,409,0,143,5078,2142,3317,2022,1786,1335,65327,0,73,0,439,0,14136,40,0,651,85,0,8364,133,0,2,3194,0,1108,0,1,0,0,0,0
2018,3,Salta,0,0,116,0,131,3590,1847,13889,16579,200,591,27850,0,7687,0,25095,0,13597,5908,0,0,6077,0,8867,371,0,0,227,0,261,0,0,0,0,0,0
2018,3,San Juan,112,0,22,0,2,1324,0,4230,0,0,3,58292,175,3,0,2,0,260,0,0,0,52,0,0,3,0,0,1,0,0,0,0,0,0,0,0
2018,3,San Luis,1961,0,57,0,0,109,0,2801,17,284,257,15811,86,10,0,52844,0,75,0,0,0,44,0,1,64,0,0,0,0,0,0,0,0,0,0,0
2018,3,Santa Cruz,54,0,26,0,0,116,143,7759,0,0,1611,23302,122,3,0,653,0,79,66,0,0,61,0,0,1,0,3,0,0,0,0,0,0,0,0,0
2018,3,Santa Fe,16439,0,467,0,6701,30085,10517,62246,67576,9621,5513,113738,189,28189,0,87529,0,96737,23378,0,5080,37349,0,59418,3123,445,2,19209,1,10530,0,502,0,0,0,0
2018,3,Santiago Del Estero,258,0,41,0,908,1642,959,18639,24769,0,302,15591,480,11699,0,6937,0,654,1806,0,0,1346,0,16,50,0,0,13,0,250,0,0,0,0,0,0
2018,3,Tierra Del Fuego,1264,0,6,0,1,186,0,1166,1,3668,44,36690,0,196,0,2074,0,216,0,0,0,15,0,0,24,0,3,10,0,0,0,0,0,0,0,0
2018,3,Tucumán,126,0,16,0,1,5992,199,17342,2890,0,624,60504,25,0,0,43257,0,72,6669,0,0,20321,0,0,941,0,0,246,0,11941,0,0,0,0,0,0
2018,2,Buenos Aires,111742,0,1009,0,33052,48302,50912,102430,95340,9162,7880,1193719,2022,10188,89,283158,6,555492,55641,0,39299,165615,2,258066,278799,1,305,148201,1,50030,2,226,0,0,0,0
2018,2,Capital Federal,0,0,73,0,15,9219,1598,16721,236,1051,6502,262202,21,91,5,219049,5,346650,11274,3,30302,57110,1,181824,82996,7,23,103170,8,38721,6,290,0,0,0,0
2018,2,Catamarca,6516,0,34,0,1,2413,4,5507,0,0,286,8827,0,0,0,6112,0,0,2134,0,0,2213,0,0,36,0,0,6,0,0,0,0,0,0,0,0
2018,2,Chaco,1266,0,70,0,0,2968,34,8223,1306,6812,187,17605,0,8915,0,15367,0,10404,5234,0,546,5703,0,8696,588,522,0,3153,0,815,0,0,0,0,0,0
2018,2,Chubut,5041,0,67,0,3084,1387,3341,7767,7745,666,55,66024,0,2553,0,2816,0,4,0,0,0,0,0,3,2,0,0,9,0,0,0,0,0,0,0,0
